ball_x,ball_y,ball_x_vel,ball_y_vel,player_y
803.5,276.75,-0.5,-0.25,144.0
803.0,276.5,-0.5,-0.25,144.0
802.5,276.25,-0.5,-0.25,144.0
802.0,276.0,-0.5,-0.25,144.0
801.5,275.75,-0.5,-0.25,144.0
801.0,275.5,-0.5,-0.25,144.0
800.5,275.25,-0.5,-0.25,144.0
800.0,275.0,-0.5,-0.25,144.0
799.5,274.75,-0.5,-0.25,144.0
799.0,274.5,-0.5,-0.25,144.0
798.5,274.25,-0.5,-0.25,144.0
798.0,274.0,-0.5,-0.25,144.0
797.5,273.75,-0.5,-0.25,144.0
797.0,273.5,-0.5,-0.25,144.0
796.5,273.25,-0.5,-0.25,144.0
796.0,273.0,-0.5,-0.25,144.0
795.5,272.75,-0.5,-0.25,144.0
795.0,272.5,-0.5,-0.25,144.0
794.5,272.25,-0.5,-0.25,144.0
794.0,272.0,-0.5,-0.25,144.0
793.5,271.75,-0.5,-0.25,144.0
793.0,271.5,-0.5,-0.25,144.0
792.5,271.25,-0.5,-0.25,144.0
792.0,271.0,-0.5,-0.25,144.0
791.5,270.75,-0.5,-0.25,144.0
791.0,270.5,-0.5,-0.25,144.0
790.5,270.25,-0.5,-0.25,144.0
790.0,270.0,-0.5,-0.25,144.0
789.5,269.75,-0.5,-0.25,144.0
789.0,269.5,-0.5,-0.25,144.0
788.5,269.25,-0.5,-0.25,144.0
788.0,269.0,-0.5,-0.25,144.0
787.5,268.75,-0.5,-0.25,144.0
787.0,268.5,-0.5,-0.25,144.0
786.5,268.25,-0.5,-0.25,144.0
786.0,268.0,-0.5,-0.25,144.0
785.5,267.75,-0.5,-0.25,144.0
785.0,267.5,-0.5,-0.25,144.0
784.5,267.25,-0.5,-0.25,144.0
784.0,267.0,-0.5,-0.25,144.0
783.5,266.75,-0.5,-0.25,144.0
783.0,266.5,-0.5,-0.25,144.0
782.5,266.25,-0.5,-0.25,144.0
782.0,266.0,-0.5,-0.25,144.0
781.5,265.75,-0.5,-0.25,144.0
781.0,265.5,-0.5,-0.25,144.0
780.5,265.25,-0.5,-0.25,144.0
780.0,265.0,-0.5,-0.25,144.0
779.5,264.75,-0.5,-0.25,144.0
779.0,264.5,-0.5,-0.25,144.0
778.5,264.25,-0.5,-0.25,144.0
778.0,264.0,-0.5,-0.25,144.0
777.5,263.75,-0.5,-0.25,144.0
777.0,263.5,-0.5,-0.25,144.0
776.5,263.25,-0.5,-0.25,144.0
776.0,263.0,-0.5,-0.25,144.0
775.5,262.75,-0.5,-0.25,144.0
775.0,262.5,-0.5,-0.25,144.0
774.5,262.25,-0.5,-0.25,144.0
774.0,262.0,-0.5,-0.25,144.0
773.5,261.75,-0.5,-0.25,144.0
773.0,261.5,-0.5,-0.25,144.0
772.5,261.25,-0.5,-0.25,144.0
772.0,261.0,-0.5,-0.25,144.0
771.5,260.75,-0.5,-0.25,144.0
771.0,260.5,-0.5,-0.25,144.0
770.5,260.25,-0.5,-0.25,144.0
770.0,260.0,-0.5,-0.25,144.0
769.5,259.75,-0.5,-0.25,144.0
769.0,259.5,-0.5,-0.25,144.0
768.5,259.25,-0.5,-0.25,144.0
768.0,259.0,-0.5,-0.25,144.0
767.5,258.75,-0.5,-0.25,144.0
767.0,258.5,-0.5,-0.25,144.0
766.5,258.25,-0.5,-0.25,144.0
766.0,258.0,-0.5,-0.25,144.0
765.5,257.75,-0.5,-0.25,144.0
765.0,257.5,-0.5,-0.25,144.0
764.5,257.25,-0.5,-0.25,144.0
764.0,257.0,-0.5,-0.25,144.0
763.5,256.75,-0.5,-0.25,144.0
763.0,256.5,-0.5,-0.25,144.0
762.5,256.25,-0.5,-0.25,144.0
762.0,256.0,-0.5,-0.25,144.0
761.5,255.75,-0.5,-0.25,144.0
761.0,255.5,-0.5,-0.25,144.0
760.5,255.25,-0.5,-0.25,144.0
760.0,255.0,-0.5,-0.25,144.0
759.5,254.75,-0.5,-0.25,144.0
759.0,254.5,-0.5,-0.25,144.0
758.5,254.25,-0.5,-0.25,144.0
758.0,254.0,-0.5,-0.25,144.0
757.5,253.75,-0.5,-0.25,144.0
757.0,253.5,-0.5,-0.25,144.0
756.5,253.25,-0.5,-0.25,144.0
756.0,253.0,-0.5,-0.25,144.0
755.5,252.75,-0.5,-0.25,144.0
755.0,252.5,-0.5,-0.25,144.0
754.5,252.25,-0.5,-0.25,144.0
754.0,252.0,-0.5,-0.25,144.0
753.5,251.75,-0.5,-0.25,144.0
753.0,251.5,-0.5,-0.25,144.0
752.5,251.25,-0.5,-0.25,144.0
752.0,251.0,-0.5,-0.25,144.0
751.5,250.75,-0.5,-0.25,144.0
751.0,250.5,-0.5,-0.25,144.0
750.5,250.25,-0.5,-0.25,144.0
750.0,250.0,-0.5,-0.25,144.0
749.5,249.75,-0.5,-0.25,144.0
749.0,249.5,-0.5,-0.25,144.0
748.5,249.25,-0.5,-0.25,144.0
748.0,249.0,-0.5,-0.25,144.0
747.5,248.75,-0.5,-0.25,144.0
747.0,248.5,-0.5,-0.25,144.0
746.5,248.25,-0.5,-0.25,144.0
746.0,248.0,-0.5,-0.25,144.0
745.5,247.75,-0.5,-0.25,144.0
745.0,247.5,-0.5,-0.25,144.0
744.5,247.25,-0.5,-0.25,144.0
744.0,247.0,-0.5,-0.25,144.0
743.5,246.75,-0.5,-0.25,144.0
743.0,246.5,-0.5,-0.25,144.0
742.5,246.25,-0.5,-0.25,144.0
742.0,246.0,-0.5,-0.25,144.0
741.5,245.75,-0.5,-0.25,144.0
741.0,245.5,-0.5,-0.25,144.0
740.5,245.25,-0.5,-0.25,144.0
740.0,245.0,-0.5,-0.25,144.0
739.5,244.75,-0.5,-0.25,144.0
739.0,244.5,-0.5,-0.25,144.0
738.5,244.25,-0.5,-0.25,144.0
738.0,244.0,-0.5,-0.25,144.0
737.5,243.75,-0.5,-0.25,144.0
737.0,243.5,-0.5,-0.25,144.0
736.5,243.25,-0.5,-0.25,144.0
736.0,243.0,-0.5,-0.25,144.0
735.5,242.75,-0.5,-0.25,144.0
735.0,242.5,-0.5,-0.25,144.0
734.5,242.25,-0.5,-0.25,144.0
734.0,242.0,-0.5,-0.25,144.0
733.5,241.75,-0.5,-0.25,144.0
733.0,241.5,-0.5,-0.25,144.0
732.5,241.25,-0.5,-0.25,144.0
732.0,241.0,-0.5,-0.25,144.0
731.5,240.75,-0.5,-0.25,144.0
731.0,240.5,-0.5,-0.25,144.0
730.5,240.25,-0.5,-0.25,144.0
730.0,240.0,-0.5,-0.25,144.0
729.5,239.75,-0.5,-0.25,144.0
729.0,239.5,-0.5,-0.25,144.0
728.5,239.25,-0.5,-0.25,144.0
728.0,239.0,-0.5,-0.25,144.0
727.5,238.75,-0.5,-0.25,144.0
727.0,238.5,-0.5,-0.25,144.0
726.5,238.25,-0.5,-0.25,144.0
726.0,238.0,-0.5,-0.25,144.0
725.5,237.75,-0.5,-0.25,144.0
725.0,237.5,-0.5,-0.25,144.0
724.5,237.25,-0.5,-0.25,144.0
724.0,237.0,-0.5,-0.25,144.0
723.5,236.75,-0.5,-0.25,144.0
723.0,236.5,-0.5,-0.25,144.0
722.5,236.25,-0.5,-0.25,144.0
722.0,236.0,-0.5,-0.25,144.0
721.5,235.75,-0.5,-0.25,144.0
721.0,235.5,-0.5,-0.25,144.0
720.5,235.25,-0.5,-0.25,144.0
720.0,235.0,-0.5,-0.25,144.0
719.5,234.75,-0.5,-0.25,144.0
719.0,234.5,-0.5,-0.25,144.0
718.5,234.25,-0.5,-0.25,144.0
718.0,234.0,-0.5,-0.25,144.0
717.5,233.75,-0.5,-0.25,144.0
717.0,233.5,-0.5,-0.25,144.0
716.5,233.25,-0.5,-0.25,144.0
716.0,233.0,-0.5,-0.25,144.0
715.5,232.75,-0.5,-0.25,144.0
715.0,232.5,-0.5,-0.25,144.0
714.5,232.25,-0.5,-0.25,144.0
714.0,232.0,-0.5,-0.25,144.0
713.5,231.75,-0.5,-0.25,144.0
713.0,231.5,-0.5,-0.25,144.0
712.5,231.25,-0.5,-0.25,144.0
712.0,231.0,-0.5,-0.25,144.0
711.5,230.75,-0.5,-0.25,144.0
711.0,230.5,-0.5,-0.25,144.0
710.5,230.25,-0.5,-0.25,144.0
710.0,230.0,-0.5,-0.25,144.0
709.5,229.75,-0.5,-0.25,144.0
709.0,229.5,-0.5,-0.25,144.0
708.5,229.25,-0.5,-0.25,144.0
708.0,229.0,-0.5,-0.25,144.0
707.5,228.75,-0.5,-0.25,144.0
707.0,228.5,-0.5,-0.25,144.0
706.5,228.25,-0.5,-0.25,144.0
706.0,228.0,-0.5,-0.25,144.0
705.5,227.75,-0.5,-0.25,144.0
705.0,227.5,-0.5,-0.25,144.0
704.5,227.25,-0.5,-0.25,144.0
704.0,227.0,-0.5,-0.25,144.0
703.5,226.75,-0.5,-0.25,144.0
703.0,226.5,-0.5,-0.25,144.0
702.5,226.25,-0.5,-0.25,144.0
702.0,226.0,-0.5,-0.25,144.0
701.5,225.75,-0.5,-0.25,144.0
701.0,225.5,-0.5,-0.25,144.0
700.5,225.25,-0.5,-0.25,144.0
700.0,225.0,-0.5,-0.25,144.0
699.5,224.75,-0.5,-0.25,144.0
699.0,224.5,-0.5,-0.25,144.0
698.5,224.25,-0.5,-0.25,144.0
698.0,224.0,-0.5,-0.25,144.0
697.5,223.75,-0.5,-0.25,144.0
697.0,223.5,-0.5,-0.25,144.0
696.5,223.25,-0.5,-0.25,144.0
696.0,223.0,-0.5,-0.25,144.0
695.5,222.75,-0.5,-0.25,144.0
695.0,222.5,-0.5,-0.25,144.0
694.5,222.25,-0.5,-0.25,144.0
694.0,222.0,-0.5,-0.25,144.0
693.5,221.75,-0.5,-0.25,144.0
693.0,221.5,-0.5,-0.25,144.0
692.5,221.25,-0.5,-0.25,144.0
692.0,221.0,-0.5,-0.25,144.0
691.5,220.75,-0.5,-0.25,144.0
691.0,220.5,-0.5,-0.25,144.0
690.5,220.25,-0.5,-0.25,144.0
690.0,220.0,-0.5,-0.25,144.0
689.5,219.75,-0.5,-0.25,144.0
689.0,219.5,-0.5,-0.25,144.0
688.5,219.25,-0.5,-0.25,144.0
688.0,219.0,-0.5,-0.25,144.0
687.5,218.75,-0.5,-0.25,144.0
687.0,218.5,-0.5,-0.25,144.0
686.5,218.25,-0.5,-0.25,144.0
686.0,218.0,-0.5,-0.25,144.0
685.5,217.75,-0.5,-0.25,144.0
685.0,217.5,-0.5,-0.25,144.0
684.5,217.25,-0.5,-0.25,144.0
684.0,217.0,-0.5,-0.25,144.0
683.5,216.75,-0.5,-0.25,144.0
683.0,216.5,-0.5,-0.25,144.0
682.5,216.25,-0.5,-0.25,144.0
682.0,216.0,-0.5,-0.25,144.0
681.5,215.75,-0.5,-0.25,144.0
681.0,215.5,-0.5,-0.25,144.0
680.5,215.25,-0.5,-0.25,144.0
680.0,215.0,-0.5,-0.25,144.0
679.5,214.75,-0.5,-0.25,144.0
679.0,214.5,-0.5,-0.25,144.0
678.5,214.25,-0.5,-0.25,144.0
678.0,214.0,-0.5,-0.25,144.0
677.5,213.75,-0.5,-0.25,144.0
677.0,213.5,-0.5,-0.25,144.0
676.5,213.25,-0.5,-0.25,144.0
676.0,213.0,-0.5,-0.25,144.0
675.5,212.75,-0.5,-0.25,144.0
675.0,212.5,-0.5,-0.25,144.0
674.5,212.25,-0.5,-0.25,144.0
674.0,212.0,-0.5,-0.25,144.0
673.5,211.75,-0.5,-0.25,144.0
673.0,211.5,-0.5,-0.25,144.0
672.5,211.25,-0.5,-0.25,144.0
672.0,211.0,-0.5,-0.25,144.0
671.5,210.75,-0.5,-0.25,144.0
671.0,210.5,-0.5,-0.25,144.0
670.5,210.25,-0.5,-0.25,144.0
670.0,210.0,-0.5,-0.25,144.0
669.5,209.75,-0.5,-0.25,144.0
669.0,209.5,-0.5,-0.25,144.0
668.5,209.25,-0.5,-0.25,144.0
668.0,209.0,-0.5,-0.25,144.0
667.5,208.75,-0.5,-0.25,144.0
667.0,208.5,-0.5,-0.25,144.0
666.5,208.25,-0.5,-0.25,144.0
666.0,208.0,-0.5,-0.25,144.0
665.5,207.75,-0.5,-0.25,144.0
665.0,207.5,-0.5,-0.25,144.0
664.5,207.25,-0.5,-0.25,144.0
664.0,207.0,-0.5,-0.25,144.0
663.5,206.75,-0.5,-0.25,144.0
663.0,206.5,-0.5,-0.25,144.0
662.5,206.25,-0.5,-0.25,144.0
662.0,206.0,-0.5,-0.25,144.0
661.5,205.75,-0.5,-0.25,144.0
661.0,205.5,-0.5,-0.25,144.0
660.5,205.25,-0.5,-0.25,144.0
660.0,205.0,-0.5,-0.25,144.0
659.5,204.75,-0.5,-0.25,144.0
659.0,204.5,-0.5,-0.25,144.0
658.5,204.25,-0.5,-0.25,144.0
658.0,204.0,-0.5,-0.25,144.0
657.5,203.75,-0.5,-0.25,144.0
657.0,203.5,-0.5,-0.25,144.0
656.5,203.25,-0.5,-0.25,144.0
656.0,203.0,-0.5,-0.25,144.0
655.5,202.75,-0.5,-0.25,144.0
655.0,202.5,-0.5,-0.25,144.0
654.5,202.25,-0.5,-0.25,144.0
654.0,202.0,-0.5,-0.25,144.0
653.5,201.75,-0.5,-0.25,144.0
653.0,201.5,-0.5,-0.25,144.0
652.5,201.25,-0.5,-0.25,144.0
652.0,201.0,-0.5,-0.25,144.0
651.5,200.75,-0.5,-0.25,144.0
651.0,200.5,-0.5,-0.25,143.0
650.5,200.25,-0.5,-0.25,142.0
650.0,200.0,-0.5,-0.25,141.0
649.5,199.75,-0.5,-0.25,140.0
649.0,199.5,-0.5,-0.25,139.0
648.5,199.25,-0.5,-0.25,138.0
648.0,199.0,-0.5,-0.25,137.0
647.5,198.75,-0.5,-0.25,136.0
647.0,198.5,-0.5,-0.25,135.0
646.5,198.25,-0.5,-0.25,134.0
646.0,198.0,-0.5,-0.25,133.0
645.5,197.75,-0.5,-0.25,132.0
645.0,197.5,-0.5,-0.25,131.0
644.5,197.25,-0.5,-0.25,130.0
644.0,197.0,-0.5,-0.25,129.0
643.5,196.75,-0.5,-0.25,128.0
643.0,196.5,-0.5,-0.25,127.0
642.5,196.25,-0.5,-0.25,126.0
642.0,196.0,-0.5,-0.25,125.0
641.5,195.75,-0.5,-0.25,124.0
641.0,195.5,-0.5,-0.25,123.0
640.5,195.25,-0.5,-0.25,122.0
640.0,195.0,-0.5,-0.25,121.0
639.5,194.75,-0.5,-0.25,120.0
639.0,194.5,-0.5,-0.25,119.0
638.5,194.25,-0.5,-0.25,118.0
638.0,194.0,-0.5,-0.25,117.0
637.5,193.75,-0.5,-0.25,116.0
637.0,193.5,-0.5,-0.25,115.0
636.5,193.25,-0.5,-0.25,114.0
636.0,193.0,-0.5,-0.25,113.0
635.5,192.75,-0.5,-0.25,112.0
635.0,192.5,-0.5,-0.25,111.0
634.5,192.25,-0.5,-0.25,110.0
634.0,192.0,-0.5,-0.25,109.0
633.5,191.75,-0.5,-0.25,108.0
633.0,191.5,-0.5,-0.25,107.0
632.5,191.25,-0.5,-0.25,106.0
632.0,191.0,-0.5,-0.25,105.0
631.5,190.75,-0.5,-0.25,104.0
631.0,190.5,-0.5,-0.25,103.0
630.5,190.25,-0.5,-0.25,102.0
630.0,190.0,-0.5,-0.25,101.0
629.5,189.75,-0.5,-0.25,100.0
629.0,189.5,-0.5,-0.25,99.0
628.5,189.25,-0.5,-0.25,98.0
628.0,189.0,-0.5,-0.25,97.0
627.5,188.75,-0.5,-0.25,96.0
627.0,188.5,-0.5,-0.25,95.0
626.5,188.25,-0.5,-0.25,94.0
626.0,188.0,-0.5,-0.25,93.0
625.5,187.75,-0.5,-0.25,92.0
625.0,187.5,-0.5,-0.25,91.0
624.5,187.25,-0.5,-0.25,90.0
624.0,187.0,-0.5,-0.25,89.0
623.5,186.75,-0.5,-0.25,88.0
623.0,186.5,-0.5,-0.25,87.0
622.5,186.25,-0.5,-0.25,86.0
622.0,186.0,-0.5,-0.25,85.0
621.5,185.75,-0.5,-0.25,84.0
621.0,185.5,-0.5,-0.25,83.0
620.5,185.25,-0.5,-0.25,82.0
620.0,185.0,-0.5,-0.25,81.0
619.5,184.75,-0.5,-0.25,80.0
619.0,184.5,-0.5,-0.25,79.0
618.5,184.25,-0.5,-0.25,78.0
618.0,184.0,-0.5,-0.25,77.0
617.5,183.75,-0.5,-0.25,76.0
617.0,183.5,-0.5,-0.25,75.0
616.5,183.25,-0.5,-0.25,74.0
616.0,183.0,-0.5,-0.25,73.0
615.5,182.75,-0.5,-0.25,72.0
615.0,182.5,-0.5,-0.25,71.0
614.5,182.25,-0.5,-0.25,70.0
614.0,182.0,-0.5,-0.25,69.0
613.5,181.75,-0.5,-0.25,68.0
613.0,181.5,-0.5,-0.25,67.0
612.5,181.25,-0.5,-0.25,66.0
612.0,181.0,-0.5,-0.25,65.0
611.5,180.75,-0.5,-0.25,64.0
611.0,180.5,-0.5,-0.25,63.0
610.5,180.25,-0.5,-0.25,62.0
610.0,180.0,-0.5,-0.25,61.0
609.5,179.75,-0.5,-0.25,60.0
609.0,179.5,-0.5,-0.25,59.0
608.5,179.25,-0.5,-0.25,58.0
608.0,179.0,-0.5,-0.25,57.0
607.5,178.75,-0.5,-0.25,56.0
607.0,178.5,-0.5,-0.25,55.0
606.5,178.25,-0.5,-0.25,54.0
606.0,178.0,-0.5,-0.25,53.0
605.5,177.75,-0.5,-0.25,52.0
605.0,177.5,-0.5,-0.25,51.0
604.5,177.25,-0.5,-0.25,50.0
604.0,177.0,-0.5,-0.25,49.0
603.5,176.75,-0.5,-0.25,48.0
603.0,176.5,-0.5,-0.25,47.0
602.5,176.25,-0.5,-0.25,46.0
602.0,176.0,-0.5,-0.25,45.0
601.5,175.75,-0.5,-0.25,44.0
601.0,175.5,-0.5,-0.25,43.0
600.5,175.25,-0.5,-0.25,42.0
600.0,175.0,-0.5,-0.25,41.0
599.5,174.75,-0.5,-0.25,40.0
599.0,174.5,-0.5,-0.25,39.0
598.5,174.25,-0.5,-0.25,38.0
598.0,174.0,-0.5,-0.25,38.0
597.5,173.75,-0.5,-0.25,38.0
597.0,173.5,-0.5,-0.25,38.0
596.5,173.25,-0.5,-0.25,38.0
596.0,173.0,-0.5,-0.25,38.0
595.5,172.75,-0.5,-0.25,38.0
595.0,172.5,-0.5,-0.25,38.0
594.5,172.25,-0.5,-0.25,38.0
594.0,172.0,-0.5,-0.25,38.0
593.5,171.75,-0.5,-0.25,38.0
593.0,171.5,-0.5,-0.25,38.0
592.5,171.25,-0.5,-0.25,38.0
592.0,171.0,-0.5,-0.25,38.0
591.5,170.75,-0.5,-0.25,38.0
591.0,170.5,-0.5,-0.25,38.0
590.5,170.25,-0.5,-0.25,38.0
590.0,170.0,-0.5,-0.25,38.0
589.5,169.75,-0.5,-0.25,38.0
589.0,169.5,-0.5,-0.25,38.0
588.5,169.25,-0.5,-0.25,38.0
588.0,169.0,-0.5,-0.25,38.0
587.5,168.75,-0.5,-0.25,38.0
587.0,168.5,-0.5,-0.25,38.0
586.5,168.25,-0.5,-0.25,38.0
586.0,168.0,-0.5,-0.25,38.0
585.5,167.75,-0.5,-0.25,38.0
585.0,167.5,-0.5,-0.25,38.0
584.5,167.25,-0.5,-0.25,38.0
584.0,167.0,-0.5,-0.25,38.0
583.5,166.75,-0.5,-0.25,38.0
583.0,166.5,-0.5,-0.25,38.0
582.5,166.25,-0.5,-0.25,38.0
582.0,166.0,-0.5,-0.25,38.0
581.5,165.75,-0.5,-0.25,38.0
581.0,165.5,-0.5,-0.25,38.0
580.5,165.25,-0.5,-0.25,38.0
580.0,165.0,-0.5,-0.25,38.0
579.5,164.75,-0.5,-0.25,38.0
579.0,164.5,-0.5,-0.25,38.0
578.5,164.25,-0.5,-0.25,38.0
578.0,164.0,-0.5,-0.25,38.0
577.5,163.75,-0.5,-0.25,38.0
577.0,163.5,-0.5,-0.25,38.0
576.5,163.25,-0.5,-0.25,38.0
576.0,163.0,-0.5,-0.25,38.0
575.5,162.75,-0.5,-0.25,38.0
575.0,162.5,-0.5,-0.25,38.0
574.5,162.25,-0.5,-0.25,38.0
574.0,162.0,-0.5,-0.25,38.0
573.5,161.75,-0.5,-0.25,38.0
573.0,161.5,-0.5,-0.25,38.0
572.5,161.25,-0.5,-0.25,38.0
572.0,161.0,-0.5,-0.25,38.0
571.5,160.75,-0.5,-0.25,38.0
571.0,160.5,-0.5,-0.25,38.0
570.5,160.25,-0.5,-0.25,38.0
570.0,160.0,-0.5,-0.25,38.0
569.5,159.75,-0.5,-0.25,38.0
569.0,159.5,-0.5,-0.25,38.0
568.5,159.25,-0.5,-0.25,38.0
568.0,159.0,-0.5,-0.25,38.0
567.5,158.75,-0.5,-0.25,38.0
567.0,158.5,-0.5,-0.25,38.0
566.5,158.25,-0.5,-0.25,38.0
566.0,158.0,-0.5,-0.25,38.0
565.5,157.75,-0.5,-0.25,38.0
565.0,157.5,-0.5,-0.25,38.0
564.5,157.25,-0.5,-0.25,38.0
564.0,157.0,-0.5,-0.25,38.0
563.5,156.75,-0.5,-0.25,38.0
563.0,156.5,-0.5,-0.25,38.0
562.5,156.25,-0.5,-0.25,38.0
562.0,156.0,-0.5,-0.25,38.0
561.5,155.75,-0.5,-0.25,38.0
561.0,155.5,-0.5,-0.25,38.0
560.5,155.25,-0.5,-0.25,38.0
560.0,155.0,-0.5,-0.25,38.0
559.5,154.75,-0.5,-0.25,38.0
559.0,154.5,-0.5,-0.25,38.0
558.5,154.25,-0.5,-0.25,38.0
558.0,154.0,-0.5,-0.25,38.0
557.5,153.75,-0.5,-0.25,38.0
557.0,153.5,-0.5,-0.25,38.0
556.5,153.25,-0.5,-0.25,38.0
556.0,153.0,-0.5,-0.25,38.0
555.5,152.75,-0.5,-0.25,38.0
555.0,152.5,-0.5,-0.25,38.0
554.5,152.25,-0.5,-0.25,38.0
554.0,152.0,-0.5,-0.25,38.0
553.5,151.75,-0.5,-0.25,38.0
553.0,151.5,-0.5,-0.25,38.0
552.5,151.25,-0.5,-0.25,38.0
552.0,151.0,-0.5,-0.25,38.0
551.5,150.75,-0.5,-0.25,38.0
551.0,150.5,-0.5,-0.25,38.0
550.5,150.25,-0.5,-0.25,38.0
550.0,150.0,-0.5,-0.25,38.0
549.5,149.75,-0.5,-0.25,38.0
549.0,149.5,-0.5,-0.25,38.0
548.5,149.25,-0.5,-0.25,38.0
548.0,149.0,-0.5,-0.25,38.0
547.5,148.75,-0.5,-0.25,38.0
547.0,148.5,-0.5,-0.25,38.0
546.5,148.25,-0.5,-0.25,38.0
546.0,148.0,-0.5,-0.25,38.0
545.5,147.75,-0.5,-0.25,38.0
545.0,147.5,-0.5,-0.25,38.0
544.5,147.25,-0.5,-0.25,38.0
544.0,147.0,-0.5,-0.25,38.0
543.5,146.75,-0.5,-0.25,38.0
543.0,146.5,-0.5,-0.25,38.0
542.5,146.25,-0.5,-0.25,38.0
542.0,146.0,-0.5,-0.25,38.0
541.5,145.75,-0.5,-0.25,38.0
541.0,145.5,-0.5,-0.25,38.0
540.5,145.25,-0.5,-0.25,38.0
540.0,145.0,-0.5,-0.25,38.0
539.5,144.75,-0.5,-0.25,38.0
539.0,144.5,-0.5,-0.25,38.0
538.5,144.25,-0.5,-0.25,38.0
538.0,144.0,-0.5,-0.25,38.0
537.5,143.75,-0.5,-0.25,38.0
537.0,143.5,-0.5,-0.25,38.0
536.5,143.25,-0.5,-0.25,38.0
536.0,143.0,-0.5,-0.25,38.0
535.5,142.75,-0.5,-0.25,38.0
535.0,142.5,-0.5,-0.25,38.0
534.5,142.25,-0.5,-0.25,38.0
534.0,142.0,-0.5,-0.25,38.0
533.5,141.75,-0.5,-0.25,38.0
533.0,141.5,-0.5,-0.25,38.0
532.5,141.25,-0.5,-0.25,38.0
532.0,141.0,-0.5,-0.25,38.0
531.5,140.75,-0.5,-0.25,38.0
531.0,140.5,-0.5,-0.25,38.0
530.5,140.25,-0.5,-0.25,38.0
530.0,140.0,-0.5,-0.25,38.0
529.5,139.75,-0.5,-0.25,38.0
529.0,139.5,-0.5,-0.25,38.0
528.5,139.25,-0.5,-0.25,38.0
528.0,139.0,-0.5,-0.25,38.0
527.5,138.75,-0.5,-0.25,38.0
527.0,138.5,-0.5,-0.25,38.0
526.5,138.25,-0.5,-0.25,38.0
526.0,138.0,-0.5,-0.25,38.0
525.5,137.75,-0.5,-0.25,38.0
525.0,137.5,-0.5,-0.25,38.0
524.5,137.25,-0.5,-0.25,38.0
524.0,137.0,-0.5,-0.25,38.0
523.5,136.75,-0.5,-0.25,38.0
523.0,136.5,-0.5,-0.25,38.0
522.5,136.25,-0.5,-0.25,38.0
522.0,136.0,-0.5,-0.25,38.0
521.5,135.75,-0.5,-0.25,38.0
521.0,135.5,-0.5,-0.25,38.0
520.5,135.25,-0.5,-0.25,38.0
520.0,135.0,-0.5,-0.25,38.0
519.5,134.75,-0.5,-0.25,38.0
519.0,134.5,-0.5,-0.25,38.0
518.5,134.25,-0.5,-0.25,38.0
518.0,134.0,-0.5,-0.25,38.0
517.5,133.75,-0.5,-0.25,38.0
517.0,133.5,-0.5,-0.25,38.0
516.5,133.25,-0.5,-0.25,38.0
516.0,133.0,-0.5,-0.25,38.0
515.5,132.75,-0.5,-0.25,38.0
515.0,132.5,-0.5,-0.25,38.0
514.5,132.25,-0.5,-0.25,38.0
514.0,132.0,-0.5,-0.25,38.0
513.5,131.75,-0.5,-0.25,38.0
513.0,131.5,-0.5,-0.25,38.0
512.5,131.25,-0.5,-0.25,38.0
512.0,131.0,-0.5,-0.25,38.0
511.5,130.75,-0.5,-0.25,38.0
511.0,130.5,-0.5,-0.25,38.0
510.5,130.25,-0.5,-0.25,38.0
510.0,130.0,-0.5,-0.25,38.0
509.5,129.75,-0.5,-0.25,38.0
509.0,129.5,-0.5,-0.25,38.0
508.5,129.25,-0.5,-0.25,38.0
508.0,129.0,-0.5,-0.25,38.0
507.5,128.75,-0.5,-0.25,38.0
507.0,128.5,-0.5,-0.25,38.0
506.5,128.25,-0.5,-0.25,38.0
506.0,128.0,-0.5,-0.25,38.0
505.5,127.75,-0.5,-0.25,38.0
505.0,127.5,-0.5,-0.25,38.0
504.5,127.25,-0.5,-0.25,38.0
504.0,127.0,-0.5,-0.25,38.0
503.5,126.75,-0.5,-0.25,38.0
503.0,126.5,-0.5,-0.25,38.0
502.5,126.25,-0.5,-0.25,38.0
502.0,126.0,-0.5,-0.25,38.0
501.5,125.75,-0.5,-0.25,38.0
501.0,125.5,-0.5,-0.25,38.0
500.5,125.25,-0.5,-0.25,38.0
500.0,125.0,-0.5,-0.25,38.0
499.5,124.75,-0.5,-0.25,38.0
499.0,124.5,-0.5,-0.25,38.0
498.5,124.25,-0.5,-0.25,38.0
498.0,124.0,-0.5,-0.25,38.0
497.5,123.75,-0.5,-0.25,38.0
497.0,123.5,-0.5,-0.25,38.0
496.5,123.25,-0.5,-0.25,38.0
496.0,123.0,-0.5,-0.25,38.0
495.5,122.75,-0.5,-0.25,38.0
495.0,122.5,-0.5,-0.25,38.0
494.5,122.25,-0.5,-0.25,38.0
494.0,122.0,-0.5,-0.25,38.0
493.5,121.75,-0.5,-0.25,38.0
493.0,121.5,-0.5,-0.25,38.0
492.5,121.25,-0.5,-0.25,38.0
492.0,121.0,-0.5,-0.25,38.0
491.5,120.75,-0.5,-0.25,38.0
491.0,120.5,-0.5,-0.25,38.0
490.5,120.25,-0.5,-0.25,38.0
490.0,120.0,-0.5,-0.25,38.0
489.5,119.75,-0.5,-0.25,38.0
489.0,119.5,-0.5,-0.25,38.0
488.5,119.25,-0.5,-0.25,38.0
488.0,119.0,-0.5,-0.25,38.0
487.5,118.75,-0.5,-0.25,38.0
487.0,118.5,-0.5,-0.25,38.0
486.5,118.25,-0.5,-0.25,38.0
